43,0.579447721,0.561441859,0.664871554,0.666897247,,,,,
,,,,,,,,,
44,0.664530643,0.685986487,0.706062797,0.643606027,,,,,
,,,,,,,,,
45,0.637058946,0.493317922,0.69071191,0.710046816,,,,,
,,,,,,,,,
46,0.657462359,0.592321549,0.680096929,0.708682303,,,,,
,,,,,,,,,
47,0.731227076,0.687789473,0.792378822,0.777613959,,,,,
,,,,,,,,,
48,0.800640801,0.733143172,0.750508413,0.765045671,,,,,
,,,,,,,,,
49,0.60208727,0.524804111,0.677718189,0.630345522,,,,,
,,,,,,,,,
50,0.582202067,0.576813318,0.681503012,0.665994833,,,,,
,,,,,,,,,
51,0.680346281,0.614807849,0.639504275,0.642546334,,,,,
,,,,,,,,,
52,0.641527429,0.503507144,0.577277212,0.5714006,,,,,
,,,,,,,,,
53,0.735980692,0.757440875,0.754550691,0.75145391,,,,,
,,,,,,,,,
54,0.76473103,0.678931055,0.728331644,0.717831775,,,,,
,,,,,,,,,
55,0.626361633,0.552819337,0.647666939,0.667437734,,,,,
,,,,,,,,,
56,0.728576583,0.609033622,0.723113647,0.694291002,,,,,
,,,,,,,,,
57,0.658148911,0.589967228,0.618451634,0.595845741,,,,,
,,,,,,,,,
58,0.664409012,0.536647572,0.633626071,0.639822627,,,,,
,,,,,,,,,
59,0.719832335,0.640964224,0.729130082,0.724398887,,,,,
,,,,,,,,,
60,0.702591256,0.596950178,0.679437889,0.694810951,,,,,
,,,,,,,,,
61,0.636530581,0.649399753,0.681388438,0.702624145,,,,,
,,,,,,,,,
62,0.675305909,0.646807136,0.688293083,0.646885913,,,,,
,,,,,,,,,
63,0.685639001,0.723791507,0.833909771,0.799811807,,,,,
,,,,,,,,,
64,0.739354491,0.729272009,0.739541144,0.777866942,,,,,
,,,,,,,,,
65,0.69064174,0.605244473,0.671386096,0.666168532,,,,,
,,,,,,,,,
66,0.632067779,0.607281371,0.62072579,0.600622264,,,,,
,,,,,,,,,
67,0.788291386,0.724936556,0.87154222,0.857423464,,,,,
,,,,,,,,,
68,0.689844959,0.691305844,0.698951553,0.64138482,,,,,
,,,,,,,,,
69,0.688671304,0.631792478,0.642243722,0.699571792,,,,,
,,,,,,,,,
70,0.685827278,0.577793208,0.685645487,0.70673578,,,,,
,,,,,,,,,
71,0.739533393,0.735454989,0.716264546,0.710504671,,,,,
,,,,,,,,,
72,0.592155896,0.624211992,0.601365287,0.622851892,,,,,
,,,,,,,,,
73,0.689578798,0.675717414,0.686442722,0.676789249,,,,,
,,,,,,,,,
74,0.66569303,0.556673962,0.705363837,0.723309566,,,,,
,,,,,,,,,
75,0.691318118,0.512846898,0.744832543,0.722238402,,,,,
,,,,,,,,,
76,0.69530638,0.500763793,0.668672591,0.68935597,,,,,
,,,,,,,,,
77,0.719302662,0.508048677,0.751469142,0.735057251,,,,,
,,,,,,,,,
78,0.735199584,0.665526345,0.859376102,0.830446995,,,,,
,,,,,,,,,
79,0.658299097,0.674857198,0.581528179,0.645578665,,,,,
,,,,,,,,,
80,0.648174015,0.520565639,0.602360522,0.53591581,,,,,
,,,,,,,,,
81,0.561816323,0.573252419,0.632871308,0.628618748,,,,,
,,,,,,,,,
82,0.688889493,0.602859944,0.760305978,0.785600283,,,,,
,,,,,,,,,
83,0.715163769,0.663062894,0.688968714,0.673098931,,,,,
,,,,,,,,,
84,0.520416323,0.555728894,0.697364842,0.679250014,,,,,
,,,,,,,,,
85,0.62388792,0.616811822,0.648036252,0.62432434,,,,,
,,,,,,,,,
86,0.728559379,0.653156381,0.679613719,0.656643967,,,,,
,,,,,,,,,
87,0.65218312,0.600569379,0.653979331,0.602754777,,,,,
,,,,,,,,,
88,0.685341089,0.635682786,0.797866415,0.752804073,,,,,
,,,,,,,,,
89,0.609003055,0.565817113,0.682897318,0.690024725,,,,,
,,,,,,,,,
90,0.521721207,0.475045156,0.676358852,0.645099257,,,,,
,,,,,,,,,
91,0.65527339,0.488155801,0.754170901,0.700923283,,,,,
,,,,,,,,,
92,0.578407062,0.605948254,0.71938012,0.747916144,,,,,
,,,,,,,,,
93,0.791712639,0.579321825,0.776384741,0.771943155,,,,,
,,,,,,,,,
94,0.657609237,0.549262005,0.677973479,0.658228597,,,,,
,,,,,,,,,
95,0.585188945,0.661238222,0.585790924,0.527092658,,,,,
,,,,,,,,,
96,0.589275567,0.521426091,0.712665413,0.616737248,,,,,
,,,,,,,,,
97,0.605164477,0.626075271,0.784231237,0.78289978,,,,,
,,,,,,,,,
98,0.702351213,0.597366404,0.701666149,0.654825534,,,,,
,,,,,,,,,
99,0.502803901,0.444741244,0.627347526,0.586018898,,,,,
,,,,,,,,,
100,0.708608594,0.675207677,0.733244021,0.676492551,,,,,
,,,,,,,,,
101,0.612034457,0.511036117,0.568639425,0.5913809,,,,,
,,,,,,,,,
102,0.745748575,0.593050572,0.774605247,0.772439264,,,,,
,,,,,,,,,
103,0.491458264,0.378961135,0.615122553,0.597891326,,,,,
,,,,,,,,,
104,0.56236447,0.467212973,0.666824196,0.694515487,,,,,
,,,,,,,,,
105,0.686295794,0.51962043,0.683129621,0.704444285,,,,,
,,,,,,,,,
106,0.674671609,0.532221079,0.68691258,0.657571082,,,,,
,,,,,,,,,
107,0.639007013,0.529149705,0.743660514,0.722798574,,,,,
,,,,,,,,,
108,0.819030331,0.62267034,0.757710042,0.763915826,,,,,
,,,,,,,,,
109,0.618105042,0.47934455,0.6663447,0.671552724,,,,,
,,,,,,,,,
110,0.599448424,0.502530175,0.555198211,0.556847004,,,,,
,,,,,,,,,
111,0.566454704,0.524460915,0.585341734,0.596574322,,,,,
,,,,,,,,,
112,0.693390534,0.605381448,0.702454709,0.705359304,,,,,
,,,,,,,,,
113,0.731496775,0.625905601,0.763895893,0.738224176,,,,,
,,,,,,,,,
114,0.620165502,0.46416173,0.660501885,0.67990895,,,,,
,,,,,,,,,
115,0.614736284,0.497376515,0.572554919,0.533278698,,,,,
,,,,,,,,,
116,0.711454799,0.63591855,0.721902975,0.760583415,,,,,
,,,,,,,,,
117,0.70168894,0.572856568,0.594585209,0.602542859,,,,,
,,,,,,,,,
118,0.761038966,0.63643818,0.8777487,0.851395886,,,,,
,,,,,,,,,
119,0.596353413,0.51272407,0.666884976,0.692043996,,,,,
,,,,,,,,,
120,0.553489953,0.539022446,0.630283986,0.65409606,,,,,
,,,,,,,,,
121,0.599233828,0.470654862,0.66522933,0.6297198,,,,,
,,,,,,,,,
122,0.728797071,0.580448985,0.71133249,0.711705523,,,,,
,,,,,,,,,
123,0.515718491,0.497699536,0.679280977,0.722588268,,,,,
,,,,,,,,,
124,0.823106528,0.675171109,0.763177705,0.768512455,,,,,
,,,,,,,,,
125,0.684489432,0.552299266,0.783458928,0.751065478,,,,,
,,,,,,,,,
126,0.61429758,0.557777786,0.647055382,0.671882494,,,,,
,,,,,,,,,
127,0.597157049,0.512967666,0.66025599,0.611074243,,,,,
,,,,,,,,,
128,0.538405801,0.461412248,0.549041738,0.535757344,,,,,
,,,,,,,,,
129,0.000829774,0.000829774,0.000829774,0.300952126,,,,,
,,,,,,,,,
130,0.002333416,0.382193542,0.382193542,0.382193542,,,,,
,,,,,,,,,
131,0.000271325,0.000271325,0.000271325,0.000271325,,,,,
,,,,,,,,,
132,0.000780107,0.000780107,0.000780107,0.000780107,,,,,
,,,,,,,,,
133,0.001907369,0.001907369,0.157826411,0.157826411,,,,,
,,,,,,,,,
134,0.1212554,0.204347095,0.366858283,0.462088878,,,,,
,,,,,,,,,
135,0.000470816,0.000470816,0.000470816,0.122596482,,,,,
,,,,,,,,,
136,0.001519192,0.001519192,0.001519192,0.001852128,,,,,
,,,,,,,,,
137,0.276684103,0.272036852,0.276684103,0.636462667,,,,,
,,,,,,,,,
138,0.49396075,0.513967076,0.606903942,0.802280784,,,,,
,,,,,,,,,
139,0.000585148,0.000585148,0.000585148,0.000585148,,,,,
,,,,,,,,,
140,0.002197083,0.266556031,0.42203447,0.61749501,,,,,
,,,,,,,,,
141,0.247422765,0.247422765,0.564061597,0.608763814,,,,,
,,,,,,,,,
142,0.624689226,0.602315898,0.675899856,0.694116755,,,,,
,,,,,,,,,
143,0.000806989,0.224237378,0.116198029,0.332287629,,,,,
,,,,,,,,,
144,0.00402201,0.00402201,0.074006575,0.074006575,,,,,
,,,,,,,,,
145,0.434922638,0.534511219,0.534511219,0.768139061,,,,,
,,,,,,,,,
146,0.704889689,0.673834605,0.792794296,0.801693966,,,,,
,,,,,,,,,
147,0.000999982,0.14368742,0.14368742,0.562409644,,,,,
,,,,,,,,,
148,0.411309711,0.38263178,0.532122739,0.530614712,,,,,
,,,,,,,,,
149,0.343700441,0.305964036,0.536060332,0.610052717,,,,,
,,,,,,,,,
150,0.656481508,0.543550665,0.682898704,0.695473054,,,,,
,,,,,,,,,
151,0.001149134,0.001149134,0.001149134,0.056784153,,,,,
,,,,,,,,,
152,0.336147383,0.451167091,0.545219028,0.584152489,,,,,
,,,,,,,,,
153,0.499671462,0.385835795,0.592159917,0.590609438,,,,,
,,,,,,,,,
154,0.461762495,0.489180265,0.509760477,0.512801515,,,,,
,,,,,,,,,
155,0.555353448,0.542510474,0.539482712,0.52195105,,,,,
,,,,,,,,,
156,0.013179469,0.013179469,0.013179469,0.209902597,,,,,
,,,,,,,,,
157,0.111422308,0.273651272,0.382245405,0.402947951,,,,,
,,,,,,,,,
158,0.001981455,0.001981455,0.054955775,0.054955775,,,,,
,,,,,,,,,
159,0.635413725,0.637572584,0.668729558,0.695298333,,,,,
